SUMLEV,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,NAME,geoid20,Neighborhood,NeighborhoodGroup
750,003,61000,191600,4,4003,Block 4003,420031916004003,Beechview,Beechview
750,003,61000,191600,4,4004,Block 4004,420031916004004,Beechview,Beechview
750,003,61000,191600,4,4005,Block 4005,420031916004005,Beechview,Beechview
750,003,61000,191600,4,4006,Block 4006,420031916004006,Beechview,Beechview
750,003,61000,191600,4,4007,Block 4007,420031916004007,Beechview,Beechview
750,003,61000,191600,4,4008,Block 4008,420031916004008,Beechview,Beechview
750,003,61000,191600,4,4009,Block 4009,420031916004009,Beechview,Beechview
750,003,61000,191600,4,4010,Block 4010,420031916004010,Beechview,Beechview
750,003,61000,191600,4,4011,Block 4011,420031916004011,Beechview,Beechview
750,003,61000,191600,5,5000,Block 5000,420031916005000,Beechview,Beechview
750,003,61000,191600,5,5001,Block 5001,420031916005001,Beechview,Beechview
750,003,61000,191600,5,5002,Block 5002,420031916005002,Beechview,Beechview
750,003,61000,191600,5,5003,Block 5003,420031916005003,Beechview,Beechview
750,003,61000,191600,5,5004,Block 5004,420031916005004,Beechview,Beechview
750,003,61000,191600,5,5005,Block 5005,420031916005005,Beechview,Beechview
750,003,61000,191600,5,5006,Block 5006,420031916005006,Beechview,Beechview
750,003,61000,191600,5,5007,Block 5007,420031916005007,Beechview,Beechview
750,003,61000,191600,5,5008,Block 5008,420031916005008,Beechview,Beechview
750,003,61000,191600,5,5009,Block 5009,420031916005009,Beechview,Beechview
750,003,61000,191600,5,5010,Block 5010,420031916005010,Beechview,Beechview
750,003,61000,191600,5,5011,Block 5011,420031916005011,Beechview,Beechview
750,003,61000,191600,5,5012,Block 5012,420031916005012,Beechview,Beechview
750,003,61000,191600,5,5013,Block 5013,420031916005013,Beechview,Beechview
750,003,61000,191600,5,5014,Block 5014,420031916005014,Beechview,Beechview
750,003,61000,191600,5,5015,Block 5015,420031916005015,Beechview,Beechview
750,003,61000,191600,5,5016,Block 5016,420031916005016,Beechview,Beechview
750,003,61000,191600,5,5017,Block 5017,420031916005017,Beechview,Beechview
750,003,61000,191600,5,5018,Block 5018,420031916005018,Beechview,Beechview
750,003,61000,191700,1,1003,Block 1003,420031917001003,Beechview,Beechview
750,003,61000,191700,1,1029,Block 1029,420031917001029,Beechview,Beechview
750,003,61000,192000,1,1000,Block 1000,420031920001000,Beechview,Beechview
750,003,61000,192000,1,1001,Block 1001,420031920001001,Beechview,Beechview
750,003,61000,192000,1,1002,Block 1002,420031920001002,Beechview,Beechview
750,003,61000,192000,1,1003,Block 1003,420031920001003,Beechview,Beechview
750,003,61000,192000,1,1004,Block 1004,420031920001004,Beechview,Beechview
750,003,61000,192000,1,1005,Block 1005,420031920001005,Beechview,Beechview
750,003,61000,192000,1,1006,Block 1006,420031920001006,Beechview,Beechview
750,003,61000,192000,1,1007,Block 1007,420031920001007,Beechview,Beechview
750,003,61000,192000,1,1008,Block 1008,420031920001008,Beechview,Beechview
750,003,61000,192000,1,1009,Block 1009,420031920001009,Beechview,Beechview
750,003,61000,192000,1,1010,Block 1010,420031920001010,Beechview,Beechview
750,003,61000,192000,1,1011,Block 1011,420031920001011,Beechview,Beechview
750,003,61000,192000,2,2000,Block 2000,420031920002000,Beechview,Beechview
750,003,61000,192000,2,2001,Block 2001,420031920002001,Beechview,Beechview
750,003,61000,192000,2,2002,Block 2002,420031920002002,Beechview,Beechview
750,003,61000,192000,2,2003,Block 2003,420031920002003,Beechview,Beechview
750,003,61000,192000,2,2004,Block 2004,420031920002004,Beechview,Beechview
750,003,61000,192000,2,2005,Block 2005,420031920002005,Beechview,Beechview
750,003,61000,192000,2,2006,Block 2006,420031920002006,Beechview,Beechview
750,003,61000,192000,2,2007,Block 2007,420031920002007,Beechview,Beechview
750,003,61000,192000,3,3000,Block 3000,420031920003000,Beechview,Beechview
750,003,61000,192000,3,3001,Block 3001,420031920003001,Beechview,Beechview
750,003,61000,192000,3,3002,Block 3002,420031920003002,Beechview,Beechview
750,003,61000,192000,3,3003,Block 3003,420031920003003,Beechview,Beechview
750,003,61000,192000,3,3004,Block 3004,420031920003004,Beechview,Beechview
750,003,61000,192000,3,3005,Block 3005,420031920003005,Beechview,Beechview
750,003,61000,192000,3,3006,Block 3006,420031920003006,Beechview,Beechview
750,003,61000,192000,3,3007,Block 3007,420031920003007,Beechview,Beechview
750,003,61000,192000,3,3008,Block 3008,420031920003008,Beechview,Beechview
750,003,61000,192000,3,3009,Block 3009,420031920003009,Beechview,Beechview
750,003,61000,192000,3,3010,Block 3010,420031920003010,Beechview,Beechview
750,003,61000,192000,3,3011,Block 3011,420031920003011,Beechview,Beechview
750,003,61000,192000,3,3012,Block 3012,420031920003012,Beechview,Beechview
750,003,61000,192000,3,3013,Block 3013,420031920003013,Beechview,Beechview
750,003,61000,192000,3,3014,Block 3014,420031920003014,Beechview,Beechview
750,003,61000,192000,4,4000,Block 4000,420031920004000,Beechview,Beechview
750,003,61000,192000,4,4001,Block 4001,420031920004001,Beechview,Beechview
750,003,61000,192000,4,4002,Block 4002,420031920004002,Beechview,Beechview
750,003,61000,192000,4,4003,Block 4003,420031920004003,Beechview,Beechview
750,003,61000,192000,4,4004,Block 4004,420031920004004,Beechview,Beechview
750,003,61000,192000,4,4005,Block 4005,420031920004005,Beechview,Beechview
750,003,61000,192000,4,4006,Block 4006,420031920004006,Beechview,Beechview
750,003,61000,192000,4,4007,Block 4007,420031920004007,Beechview,Beechview
750,003,61000,192000,4,4008,Block 4008,420031920004008,Beechview,Beechview
750,003,61000,192000,4,4009,Block 4009,420031920004009,Beechview,Beechview
750,003,61000,192000,4,4010,Block 4010,420031920004010,Beechview,Beechview
750,003,61000,192000,4,4011,Block 4011,420031920004011,Beechview,Beechview
750,003,61000,192000,4,4012,Block 4012,420031920004012,Beechview,Beechview
750,003,61000,192000,4,4013,Block 4013,420031920004013,Beechview,Beechview
750,003,61000,192000,4,4014,Block 4014,420031920004014,Beechview,Beechview
750,003,61000,192000,5,5000,Block 5000,420031920005000,Beechview,Beechview
750,003,61000,192000,5,5001,Block 5001,420031920005001,Beechview,Beechview
750,003,61000,192000,5,5002,Block 5002,420031920005002,Beechview,Beechview
750,003,61000,192000,5,5003,Block 5003,420031920005003,Beechview,Beechview
750,003,61000,192000,5,5004,Block 5004,420031920005004,Beechview,Beechview
750,003,61000,192000,5,5005,Block 5005,420031920005005,Beechview,Beechview
750,003,61000,192000,5,5006,Block 5006,420031920005006,Beechview,Beechview
750,003,61000,192000,5,5007,Block 5007,420031920005007,Beechview,Beechview
750,003,61000,192000,5,5008,Block 5008,420031920005008,Beechview,Beechview
750,003,61000,192000,5,5009,Block 5009,420031920005009,Beechview,Beechview
750,003,61000,192000,5,5010,Block 5010,420031920005010,Beechview,Beechview
750,003,61000,202300,3,3010,Block 3010,420032023003010,Beechview,Beechview
750,003,61000,562400,2,2000,Block 2000,420035624002000,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2001,Block 2001,420035624002001,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2002,Block 2002,420035624002002,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2003,Block 2003,420035624002003,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2004,Block 2004,420035624002004,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2005,Block 2005,420035624002005,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2006,Block 2006,420035624002006,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2007,Block 2007,420035624002007,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2008,Block 2008,420035624002008,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2009,Block 2009,420035624002009,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2010,Block 2010,420035624002010,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2011,Block 2011,420035624002011,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2012,Block 2012,420035624002012,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2013,Block 2013,420035624002013,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2014,Block 2014,420035624002014,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2015,Block 2015,420035624002015,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2016,Block 2016,420035624002016,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2017,Block 2017,420035624002017,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2018,Block 2018,420035624002018,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2019,Block 2019,420035624002019,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2020,Block 2020,420035624002020,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2021,Block 2021,420035624002021,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2022,Block 2022,420035624002022,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2023,Block 2023,420035624002023,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2024,Block 2024,420035624002024,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2025,Block 2025,420035624002025,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2026,Block 2026,420035624002026,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2027,Block 2027,420035624002027,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2028,Block 2028,420035624002028,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2029,Block 2029,420035624002029,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2030,Block 2030,420035624002030,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2031,Block 2031,420035624002031,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2032,Block 2032,420035624002032,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2033,Block 2033,420035624002033,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2034,Block 2034,420035624002034,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2035,Block 2035,420035624002035,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2036,Block 2036,420035624002036,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2037,Block 2037,420035624002037,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2038,Block 2038,420035624002038,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2039,Block 2039,420035624002039,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2040,Block 2040,420035624002040,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2041,Block 2041,420035624002041,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2042,Block 2042,420035624002042,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2043,Block 2043,420035624002043,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2044,Block 2044,420035624002044,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2045,Block 2045,420035624002045,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2046,Block 2046,420035624002046,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2047,Block 2047,420035624002047,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2048,Block 2048,420035624002048,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2049,Block 2049,420035624002049,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2050,Block 2050,420035624002050,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2051,Block 2051,420035624002051,Beltzhoover,Beltzhoover
750,003,61000,562400,2,2052,Block 2052,420035624002052,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3000,Block 3000,420035624003000,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3001,Block 3001,420035624003001,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3002,Block 3002,420035624003002,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3003,Block 3003,420035624003003,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3004,Block 3004,420035624003004,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3005,Block 3005,420035624003005,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3006,Block 3006,420035624003006,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3007,Block 3007,420035624003007,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3008,Block 3008,420035624003008,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3009,Block 3009,420035624003009,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3010,Block 3010,420035624003010,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3011,Block 3011,420035624003011,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3012,Block 3012,420035624003012,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3013,Block 3013,420035624003013,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3014,Block 3014,420035624003014,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3015,Block 3015,420035624003015,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3016,Block 3016,420035624003016,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3017,Block 3017,420035624003017,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3018,Block 3018,420035624003018,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3019,Block 3019,420035624003019,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3020,Block 3020,420035624003020,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3021,Block 3021,420035624003021,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3022,Block 3022,420035624003022,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3023,Block 3023,420035624003023,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3024,Block 3024,420035624003024,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3025,Block 3025,420035624003025,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3026,Block 3026,420035624003026,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3027,Block 3027,420035624003027,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3028,Block 3028,420035624003028,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3029,Block 3029,420035624003029,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3030,Block 3030,420035624003030,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3031,Block 3031,420035624003031,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3032,Block 3032,420035624003032,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3033,Block 3033,420035624003033,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3034,Block 3034,420035624003034,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3035,Block 3035,420035624003035,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3036,Block 3036,420035624003036,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3037,Block 3037,420035624003037,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3038,Block 3038,420035624003038,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3039,Block 3039,420035624003039,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3040,Block 3040,420035624003040,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3041,Block 3041,420035624003041,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3042,Block 3042,420035624003042,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3043,Block 3043,420035624003043,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3044,Block 3044,420035624003044,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3045,Block 3045,420035624003045,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3046,Block 3046,420035624003046,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3047,Block 3047,420035624003047,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3048,Block 3048,420035624003048,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3049,Block 3049,420035624003049,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3050,Block 3050,420035624003050,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3051,Block 3051,420035624003051,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3052,Block 3052,420035624003052,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3053,Block 3053,420035624003053,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3054,Block 3054,420035624003054,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3055,Block 3055,420035624003055,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3056,Block 3056,420035624003056,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3057,Block 3057,420035624003057,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3058,Block 3058,420035624003058,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3059,Block 3059,420035624003059,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3060,Block 3060,420035624003060,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3061,Block 3061,420035624003061,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3062,Block 3062,420035624003062,Beltzhoover,Beltzhoover
750,003,61000,562400,3,3063,Block 3063,420035624003063,Beltzhoover,Beltzhoover
